length,num_words,num_urls,has_ip_url,num_exclamations,num_dollars,num_percents,special_char_ratio,upper_ratio,digit_ratio,unique_word_ratio,suspicious_words,label
481,67,1,0,0,0,0,0.18464730290456433,0.0,0.002074688796680498,0.8529411764705882,0,0
867,150,1,0,0,0,0,0.14285714285714285,0.0,0.02304147465437788,0.7086092715231788,0,0
1833,293,1,0,0,0,0,0.03707742639040349,0.0,0.0054525627044711015,0.6496598639455783,0,0
639,137,0,0,3,5,0,0.0609375,0.0,0.0625,0.6376811594202898,1,1
1277,310,0,0,0,0,0,0.0837245696400626,0.0,0.04538341158059468,0.40192926045016075,0,0
678,114,0,0,3,0,2,0.07363770250368189,0.0,0.005891016200294551,0.6608695652173913,1,1
311,70,0,0,0,0,0,0.04807692307692308,0.0,0.05448717948717949,0.8169014084507042,0,1
630,64,1,0,0,0,0,0.16323296354992076,0.0,0.04120443740095087,0.9384615384615385,0,0
332,66,0,0,0,0,0,0.03903903903903904,0.0,0.036036036036036036,0.7910447761194029,0,0
464,117,0,0,8,0,0,0.07741935483870968,0.0,0.053763440860215055,0.6779661016949152,0,1
588,122,0,0,0,0,0,0.04923599320882852,0.0,0.008488964346349746,0.6747967479674797,0,0
157,29,0,0,0,0,0,0.0189873417721519,0.0,0.06329113924050633,0.9,0,0
1162,129,2,0,1,0,0,0.16938950988822013,0.0,0.0412725709372313,0.8461538461538461,0,0
893,111,0,0,1,0,0,0.06152125279642058,0.0,0.021252796420581657,0.8125,1,1
586,120,0,0,0,0,0,0.03747870528109029,0.0,0.0068143100511073255,0.7107438016528925,0,0
1999,311,5,0,0,0,0,0.081,0.0,0.019,0.5993589743589743,3,0
3185,420,4,0,2,1,0,0.113308223477715,0.0,0.011927181418706842,0.5439429928741093,4,1
264,55,0,0,1,0,0,0.04150943396226415,0.0,0.0037735849056603774,0.7142857142857143,0,1
882,151,1,0,0,1,0,0.12344280860702152,0.0,0.0033975084937712344,0.7039473684210527,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
1931,309,2,0,1,0,1,0.07039337474120083,0.0,0.004140786749482402,0.7322580645161291,0,0
641,96,1,0,2,2,0,0.08099688473520249,0.0,0.037383177570093455,0.711340206185567,0,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
935,183,0,0,0,0,0,0.022435897435897436,0.0,0.017094017094017096,0.5543478260869565,20,1
1619,373,0,0,0,0,0,0.06666666666666667,0.0,0.040123456790123455,0.4679144385026738,0,0
634,107,0,0,0,0,0,0.07401574803149606,0.0,0.0015748031496062992,0.8148148148148148,0,0
1584,263,0,0,0,0,0,0.09022082018927445,0.0,0.002523659305993691,0.6477272727272727,0,0
182,35,0,0,0,0,0,0.0273224043715847,0.0,0.02185792349726776,0.7222222222222222,0,0
632,77,1,0,0,0,0,0.1500789889415482,0.0,0.04739336492890995,0.8076923076923077,1,0
587,100,0,0,8,2,0,0.0391156462585034,0.0,0.017006802721088437,0.7326732673267327,1,1
266,53,0,0,2,0,0,0.052434456928838954,0.0,0.0299625468164794,0.7962962962962963,0,1
273,41,1,0,0,0,0,0.12408759124087591,0.0,0.08759124087591241,0.9047619047619048,0,0
477,83,0,0,1,0,1,0.02092050209205021,0.0,0.006276150627615063,0.8333333333333334,0,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
12070,1871,7,0,3,1,1,0.08077209841769531,0.0,0.02361030569132632,0.5384615384615384,5,0
305,61,0,0,0,0,0,0.02287581699346405,0.0,0.013071895424836602,0.8064516129032258,0,0
744,107,2,0,0,0,1,0.10335570469798658,0.0,0.010738255033557046,0.8055555555555556,0,1
1980,705,0,0,0,0,183,0.15295305401312467,0.0,0.12064613831398284,0.29178470254957506,3,1
1154,213,0,0,0,0,0,0.0683982683982684,0.0,0.012987012987012988,0.677570093457944,0,0
512,89,0,0,1,0,1,0.017543859649122806,0.0,0.011695906432748537,0.8555555555555555,0,1
3898,542,1,0,0,0,1,0.0489869197230059,0.0,0.005385996409335727,0.6224677716390423,0,1
7472,1306,0,0,0,3,0,0.03265087648869262,0.0,0.01565636290646327,0.37413925019127775,1,0
2668,398,0,0,3,0,0,0.05620082427875609,0.0,0.012364181341326339,0.6842105263157895,4,0
1149,164,1,0,0,0,2,0.14173913043478262,0.0,0.01391304347826087,0.6848484848484848,1,1
141,29,0,0,0,0,0,0.04225352112676056,0.0,0.007042253521126761,0.8666666666666667,2,1
413,87,0,0,0,0,0,0.043478260869565216,0.0,0.007246376811594203,0.7159090909090909,0,0
3355,650,0,0,0,1,5,0.015196662693682956,0.0,0.004171632896305125,0.445468509984639,5,1
1016,205,0,0,0,0,0,0.05309734513274336,0.0,0.03736479842674533,0.5728155339805825,0,1
605,96,1,0,0,0,0,0.10396039603960396,0.0,0.026402640264026403,0.8556701030927835,1,0
406,62,0,0,0,0,0,0.029484029484029485,0.0,0.04914004914004914,0.8571428571428571,0,1
6402,1253,0,0,11,2,3,0.03435889426831173,0.0,0.02904888333593628,0.4090909090909091,4,0
445,88,0,0,0,0,0,0.02242152466367713,0.0,0.0,0.7191011235955056,0,0
784,126,1,0,0,0,3,0.16305732484076432,0.0,0.005095541401273885,0.7007874015748031,1,0
250,40,0,0,0,0,0,0.0199203187250996,0.0,0.0,0.7560975609756098,0,0
533,74,0,0,0,0,0,0.06928838951310862,0.0,0.0599250936329588,0.8533333333333334,1,1
1577,338,0,0,0,0,0,0.052598225602027884,0.0,0.0063371356147021544,0.5781710914454278,2,1
154,28,0,0,0,0,0,0.05806451612903226,0.0,0.05161290322580645,0.6896551724137931,0,0
2792,606,0,0,0,0,0,0.05012531328320802,0.0,0.015037593984962405,0.3525535420098847,0,0
1226,240,0,0,6,0,0,0.037489812550937245,0.0,0.0032599837000814994,0.6141078838174274,0,1
907,195,0,0,1,6,0,0.06387665198237885,0.0,0.03303964757709251,0.6020408163265306,0,1
1590,342,0,0,0,0,0,0.05593966059082338,0.0,0.02451288497800126,0.5131195335276968,0,0
2376,531,0,0,0,0,0,0.06983592763988221,0.0,0.015145140933950358,0.36654135338345867,0,0
443,67,1,0,0,0,0,0.09009009009009009,0.0,0.06531531531531531,0.7794117647058824,1,0
641,137,0,0,3,5,0,0.06074766355140187,0.0,0.06230529595015576,0.6376811594202898,1,1
6813,1326,0,0,0,0,0,0.03360727913120047,0.0,0.004109186968007044,0.3790504898266767,0,0
874,170,0,0,0,0,0,0.025142857142857144,0.0,0.002285714285714286,0.5906432748538012,0,0
5143,502,25,0,5,0,0,0.13549766718506998,0.0,0.041796267496111976,0.6660039761431411,6,0
421,91,0,0,2,0,0,0.06398104265402843,0.0,0.016587677725118485,0.6521739130434783,2,1
292,78,0,0,0,0,0,0.06484641638225255,0.0,0.20136518771331058,0.3037974683544304,0,0
1404,289,0,0,0,0,0,0.06832740213523132,0.0,0.006405693950177936,0.4379310344827586,0,0
921,121,2,0,4,0,0,0.19739696312364424,0.0,0.0032537960954446853,0.7868852459016393,2,0
280,23,3,0,0,0,0,0.28113879003558717,0.0,0.03558718861209965,0.875,0,0
890,237,0,0,2,0,0,0.11784511784511785,0.0,0.06397306397306397,0.5,0,1
1223,262,0,0,0,2,0,0.04820261437908497,0.0,0.049019607843137254,0.5437262357414449,1,0
2897,546,2,0,0,0,0,0.12008281573498965,0.0,0.013802622498274672,0.489945155393053,1,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
87920,12325,217,1,4,1,426,0.0932086759704735,0.0,0.028593851298324632,0.3138893396073341,33,0
878,120,0,0,0,0,1,0.011376564277588168,0.0,0.0034129692832764505,0.9421487603305785,0,1
1759,270,2,1,3,2,0,0.2318181818181818,0.0,0.020454545454545454,0.5904059040590406,3,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
3219,587,0,0,0,0,0,0.041304347826086954,0.0,0.026397515527950312,0.45918367346938777,1,0
559,86,0,0,1,0,0,0.08214285714285714,0.0,0.0,0.7931034482758621,1,1
281,63,0,0,0,0,0,0.09219858156028368,0.0,0.0851063829787234,0.53125,0,0
1235,212,1,0,0,0,0,0.05663430420711974,0.0,0.011326860841423949,0.7605633802816901,0,0
7243,1395,0,0,0,7,0,0.031336278299282164,0.0,0.024572059635560462,0.330945558739255,7,0
775,124,2,0,1,0,0,0.11597938144329897,0.0,0.015463917525773196,0.816,0,0
2543,458,0,0,0,0,0,0.020833333333333332,0.0,0.015723270440251572,0.4662309368191721,4,0
900,140,2,0,0,0,0,0.19422863485016648,0.0,0.003329633740288568,0.6879432624113475,0,0
5526,1000,0,0,0,3,0,0.04324226524335082,0.0,0.026234847114166817,0.3916083916083916,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
617,136,0,0,1,0,0,0.05825242718446602,0.0,0.05016181229773463,0.6131386861313869,0,0
1657,367,0,0,0,0,0,0.07297949336550061,0.0,0.05066344993968637,0.39945652173913043,0,0
3917,708,2,0,1,2,0,0.13552833078101073,0.0,0.02271567126084737,0.5232722143864598,1,0
37,8,0,0,0,0,0,0.05263157894736842,0.0,0.0,0.8888888888888888,0,0
1001,190,0,0,0,0,0,0.04091816367265469,0.0,0.022954091816367265,0.6230366492146597,0,0
217,21,1,0,1,0,0,0.3211009174311927,0.0,0.07339449541284404,0.9545454545454546,0,0
2436,396,0,0,0,0,0,0.037340993024210095,0.0,0.002872384078785392,0.5793450881612091,0,0
2812,503,0,0,0,0,0,0.03554923569143263,0.0,0.03341628154994668,0.5079365079365079,0,0
2785,564,0,0,0,0,0,0.04271356783919598,0.0,0.0014357501794687725,0.45486725663716815,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
3898,542,1,0,0,0,1,0.0489869197230059,0.0,0.004873044370351372,0.6224677716390423,0,1
566,92,1,0,2,0,0,0.08641975308641975,0.0,0.010582010582010581,0.7741935483870968,0,0
1978,567,0,0,7,0,0,0.07781707933299646,0.0,0.22587165234967155,0.26936619718309857,0,1
7223,1259,0,0,2,9,0,0.026993355481727575,0.0,0.009689922480620155,0.4150793650793651,2,1
541,136,0,0,0,3,0,0.11254612546125461,0.0,0.06457564575645756,0.4233576642335766,0,0
1158,260,0,0,0,1,2,0.061259706643658325,0.0,0.05349439171699741,0.5172413793103449,0,0
6378,1223,0,0,0,0,0,0.04844019438783508,0.0,0.01661702461200815,0.37254901960784315,1,0
1342,243,1,0,0,0,0,0.058823529411764705,0.0,0.0029784065524944155,0.5737704918032787,0,0
1103,156,2,0,0,1,0,0.14402173913043478,0.0,0.002717391304347826,0.7006369426751592,0,0
93,22,0,0,0,0,0,0.031914893617021274,0.0,0.05319148936170213,0.9130434782608695,1,0
2290,503,0,0,9,9,2,0.046268005237887384,0.0,0.04539502400698385,0.44047619047619047,0,1
294,61,0,0,1,0,0,0.030508474576271188,0.0,0.0,0.7741935483870968,0,1
1271,188,3,0,1,1,0,0.19103773584905662,0.0,0.025157232704402517,0.6878306878306878,1,0
797,175,0,0,1,1,0,0.05639097744360902,0.0,0.02506265664160401,0.6363636363636364,0,1
139,27,0,0,0,0,0,0.02857142857142857,0.0,0.0,0.7857142857142857,0,0
6093,1059,0,0,0,1,0,0.024122087298982606,0.0,0.016409583196586808,0.3745283018867924,0,0
1582,308,0,0,0,0,0,0.03916614024005054,0.0,0.043588123815540114,0.46601941747572817,1,0
1680,220,4,0,0,0,0,0.06365258774538965,0.0,0.017251635930993457,0.7149321266968326,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
983,95,2,0,2,0,0,0.17784552845528456,0.0,0.024390243902439025,0.8125,2,1
490,43,2,0,0,0,0,0.3014256619144603,0.0,0.0,0.8863636363636364,0,0
2652,476,0,0,0,1,0,0.025631360723709008,0.0,0.006784771956275914,0.4528301886792453,0,0
591,125,0,0,0,0,0,0.02195945945945946,0.0,0.028716216216216218,0.6031746031746031,0,0
308,48,1,0,0,0,0,0.08090614886731391,0.0,0.09385113268608414,0.7755102040816326,1,0
184,33,0,0,0,0,0,0.016216216216216217,0.0,0.043243243243243246,0.8235294117647058,0,0
1034,139,2,0,0,0,0,0.05893719806763285,0.0,0.005797101449275362,0.6928571428571428,3,1
331,74,0,0,2,0,0,0.045180722891566265,0.0,0.0030120481927710845,0.76,0,1
8303,2191,0,0,33,5,3,0.1268063583815029,0.0,0.023603082851637765,0.21943430656934307,4,1
938,202,0,0,0,23,0,0.05005324813631523,0.0,0.10117145899893504,0.47783251231527096,0,1
232,39,0,0,0,0,0,0.012875536480686695,0.0,0.030042918454935622,0.95,1,1
1239,210,0,0,0,0,0,0.025,0.0,0.02258064516129032,0.5402843601895735,0,0
9442,2315,0,0,3,1,4,0.0868368103356984,0.0,0.05083130361114053,0.18911917098445596,1,0
3350,688,0,0,1,0,0,0.03401969561324977,0.0,0.003282602208296031,0.43831640058055155,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
923,158,0,0,0,0,0,0.02922077922077922,0.0,0.01948051948051948,0.710691823899371,0,0
146,6,2,0,0,0,0,0.25170068027210885,0.0,0.20408163265306123,0.8571428571428571,1,0
717,116,1,0,0,0,0,0.06267409470752089,0.0,0.0,0.7606837606837606,0,0
268,40,0,0,3,0,0,0.01486988847583643,0.0,0.0,0.8780487804878049,0,1
1067,158,2,0,0,0,0,0.06928838951310862,0.0,0.0009363295880149813,0.6792452830188679,1,0
1722,222,0,0,10,3,0,0.07312826465467208,0.0,0.016831108531630876,0.6816143497757847,3,1
2496,443,0,0,2,0,0,0.024028834601521828,0.0,0.0,0.5427927927927928,2,1
192,40,0,0,0,0,0,0.05181347150259067,0.0,0.17098445595854922,0.6829268292682927,0,0
1154,243,0,0,2,0,0,0.06406926406926407,0.0,0.02683982683982684,0.5163934426229508,0,1
2702,531,0,0,1,0,0,0.02737698853126156,0.0,0.010358860525342212,0.4548872180451128,0,0
1376,254,0,0,1,0,0,0.06027596223674655,0.0,0.023965141612200435,0.6509803921568628,0,0
1691,256,5,0,3,0,0,0.18085106382978725,0.0,0.01004728132387707,0.688715953307393,0,0
665,304,0,0,2,0,2,0.028528528528528527,0.0,0.009009009009009009,0.2786885245901639,0,1
540,65,1,0,0,0,0,0.19408502772643252,0.0,0.04990757855822551,0.9242424242424242,0,0
181,40,0,0,2,0,0,0.07142857142857142,0.0,0.0,0.7073170731707317,2,1
1025,162,2,0,2,0,0,0.05458089668615984,0.0,0.007797270955165692,0.6625766871165644,1,1
3136,600,0,0,4,9,3,0.04909148868345553,0.0,0.04271597067261715,0.4226289517470882,1,1
639,110,0,0,0,0,0,0.0671875,0.0,0.0,0.8198198198198198,0,0
816,118,2,0,0,0,0,0.1456548347613219,0.0,0.0,0.7310924369747899,1,0
465,78,0,0,1,1,0,0.05150214592274678,0.0,0.06652360515021459,0.810126582278481,0,1
901,144,2,0,0,0,0,0.10532150776053215,0.0,0.011086474501108648,0.5862068965517241,0,0
1,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0,1
997,157,1,0,0,0,1,0.06613226452905811,0.0,0.013026052104208416,0.7848101265822784,0,0
532,103,0,0,1,0,1,0.03564727954971857,0.0,0.0150093808630394,0.8173076923076923,0,1
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
2425,489,0,0,2,0,0,0.04410552349546579,0.0,0.015251442704039572,0.4714285714285714,1,0
2144,408,0,0,6,2,4,0.03682983682983683,0.0,0.023310023310023312,0.5745721271393643,4,1
283,63,0,0,0,0,0,0.09154929577464789,0.0,0.09154929577464789,0.53125,0,0
2956,582,0,0,0,1,0,0.02434900236726412,0.0,0.00608725059181603,0.4236706689536878,9,1
69,13,0,0,0,0,0,0.04285714285714286,0.0,0.02857142857142857,0.7857142857142857,0,1
933,185,0,0,0,0,0,0.017130620985010708,0.0,0.020342612419700215,0.44086021505376344,0,0
4257,729,0,0,20,3,0,0.06106153123532175,0.0,0.008454673555659934,0.4849315068493151,7,1
452,80,0,0,1,0,1,0.019867549668874173,0.0,0.013245033112582781,0.8271604938271605,0,1
260,54,0,0,2,0,0,0.03065134099616858,0.0,0.0,0.7636363636363637,0,1
3935,797,0,0,0,2,0,0.05157520325203252,0.0,0.017276422764227643,0.37092731829573933,0,0
2275,499,0,0,3,1,1,0.029437609841827767,0.0,0.005272407732864675,0.424,3,1
3164,615,0,0,12,7,0,0.0372827804107425,0.0,0.011690363349131122,0.4902597402597403,0,1
1786,317,0,0,5,0,0,0.04141018466703973,0.0,0.013430330162283156,0.5,1,1
1143,293,0,0,0,0,0,0.11276223776223776,0.0,0.02972027972027972,0.40476190476190477,1,0
1513,228,2,0,0,3,0,0.17107001321003962,0.0,0.003963011889035667,0.6593886462882096,0,0
1340,273,0,0,33,0,0,0.06711409395973154,0.0,0.0395227442207308,0.1897810218978102,0,0
2088,348,1,0,0,0,0,0.05169937769267592,0.0,0.011967448539971278,0.5902578796561605,0,0
524,108,0,0,0,0,0,0.0419047619047619,0.0,0.03428571428571429,0.6605504587155964,0,0
485,36,3,0,1,0,0,0.3395061728395062,0.0,0.01646090534979424,0.972972972972973,0,1
546,152,0,0,0,0,0,0.13893967093235832,0.0,0.04936014625228519,0.45098039215686275,0,0
607,95,0,0,0,0,0,0.125,0.0,0.03125,0.8125,0,0
279,63,0,0,0,0,0,0.09285714285714286,0.0,0.07857142857142857,0.53125,0,0
1207,306,0,0,1,0,0,0.08526490066225166,0.0,0.03890728476821192,0.3941368078175896,1,0
1458,254,1,0,0,0,0,0.09389993145990404,0.0,0.010966415352981495,0.615686274509804,0,0
976,127,1,0,0,0,0,0.14534288638689866,0.0,0.02456499488229273,0.8203125,0,0
306,87,0,0,4,0,0,0.1563517915309446,0.0,0.029315960912052116,0.38636363636363635,1,1
478,101,0,0,0,5,0,0.07933194154488518,0.0,0.029227557411273485,0.5686274509803921,0,1
507,88,0,0,0,0,0,0.011811023622047244,0.0,0.003937007874015748,0.8764044943820225,0,1
1249,230,0,0,1,0,0,0.0288,0.0,0.0064,0.5454545454545454,3,1
999,215,0,0,0,0,0,0.042,0.0,0.015,0.5416666666666666,0,0
2761,594,0,0,2,0,9,0.07168718320057929,0.0,0.0065170166545981175,0.44201680672268906,0,0
594,85,1,0,0,0,0,0.15798319327731092,0.0,0.010084033613445379,0.7674418604651163,0,0
340,72,0,0,2,0,0,0.02346041055718475,0.0,0.005865102639296188,0.7671232876712328,0,0
2701,479,0,0,0,0,0,0.04145077720207254,0.0,0.030347890451517395,0.5104166666666666,0,0
174,44,0,0,0,0,0,0.08571428571428572,0.0,0.13714285714285715,0.5111111111111111,0,0
585,93,1,0,0,0,0,0.08532423208191127,0.0,0.010238907849829351,0.8723404255319149,0,0
355,73,0,0,0,0,0,0.014044943820224719,0.0,0.12359550561797752,0.7837837837837838,2,0
403,75,0,0,0,0,0,0.03712871287128713,0.0,0.04207920792079208,0.75,0,0
2724,472,0,0,0,0,0,0.026788990825688072,0.0,0.0,0.4693446088794926,0,0
4570,878,0,0,0,2,3,0.021439509954058193,0.0,0.008750820389411508,0.4300341296928328,13,1
17946,2595,0,0,74,51,0,0.1125536301331699,0.0,0.024516632306235027,0.42989214175654855,3,1
160,38,0,0,0,0,0,0.062111801242236024,0.0,0.08695652173913043,0.6666666666666666,0,0
1537,263,0,0,0,2,0,0.02990897269180754,0.0,0.03315994798439532,0.5492424242424242,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,0
1678,312,0,0,0,2,0,0.026801667659321026,0.0,0.03216200119118523,0.5143769968051118,1,0
1148,163,3,0,2,0,0,0.18624891209747607,0.0,0.0034812880765883376,0.7195121951219512,1,0
1390,446,0,0,0,0,0,0.2293314162473041,0.0,0.0014378145219266715,0.1767337807606264,3,1
3355,1024,0,0,4,5,0,0.20530393325387367,0.0,0.012514898688915376,0.2097560975609756,0,1
78,15,0,0,0,0,0,0.02531645569620253,0.0,0.0,0.875,0,0
1749,281,3,0,0,0,0,0.09085714285714286,0.0,0.016,0.6099290780141844,7,0
1257,147,3,0,3,0,0,0.1534181240063593,0.0,0.0023847376788553257,0.7094594594594594,5,1
796,182,0,0,0,1,0,0.05269761606022585,0.0,0.018820577164366373,0.6010928961748634,1,0
255,52,0,0,1,0,0,0.03125,0.0,0.02734375,0.7924528301886793,0,0
819,107,2,0,0,0,0,0.21951219512195122,0.0,0.014634146341463415,0.7777777777777778,0,0
3074,728,0,0,1,0,0,0.08845528455284553,0.0,0.02926829268292683,0.3333333333333333,0,0
2431,321,7,0,2,0,0,0.12870065789473684,0.0,0.012335526315789474,0.6086956521739131,3,1
2190,319,0,0,5,3,0,0.09173893199452304,0.0,0.01734367868553172,0.61875,3,1
634,122,0,0,0,0,0,0.01732283464566929,0.0,0.0031496062992125984,0.7235772357723578,0,0
638,128,0,0,0,0,0,0.018779342723004695,0.0,0.003129890453834116,0.6666666666666666,0,0
1709,344,0,0,18,1,1,0.04269005847953217,0.0,0.01929824561403509,0.6028985507246377,1,1
62,19,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.55,0,0
315,78,0,0,0,0,0,0.06645569620253164,0.0,0.10759493670886076,0.5189873417721519,0,0
519,72,1,0,0,0,0,0.07884615384615384,0.0,0.0,0.9041095890410958,2,0
1226,193,0,0,0,0,0,0.05623471882640587,0.0,0.012224938875305624,0.6288659793814433,3,1
1410,269,0,0,0,0,0,0.04748405386250886,0.0,0.03756201275690999,0.5,0,0
108,26,0,0,0,0,0,0.11009174311926606,0.0,0.0,0.6296296296296297,0,0
1193,296,0,0,0,0,0,0.10469011725293133,0.0,0.05025125628140704,0.29292929292929293,0,0
1199,292,0,0,0,0,7,0.08,0.0,0.095,0.39590443686006827,0,0
1391,323,0,0,3,18,0,0.0668103448275862,0.0,0.08477011494252873,0.41975308641975306,2,1
485,91,0,0,0,0,0,0.024691358024691357,0.0,0.01646090534979424,0.717391304347826,2,0
44,9,0,0,1,0,0,0.044444444444444446,0.0,0.0,0.9,0,1
2699,487,0,0,8,0,0,0.04518518518518518,0.0,0.03925925925925926,0.45901639344262296,6,1
493,130,0,0,0,0,0,0.10121457489878542,0.0,0.06477732793522267,0.46564885496183206,0,0
195,47,0,0,3,0,0,0.05612244897959184,0.0,0.02040816326530612,0.7083333333333334,0,1
2314,336,0,0,0,6,0,0.23153347732181426,0.0,0.0652267818574514,0.6112759643916914,0,0
369,106,0,0,0,4,0,0.16756756756756758,0.0,0.05405405405405406,0.411214953271028,0,1
952,119,0,0,2,2,0,0.12696747114375656,0.0,0.017838405036726127,0.75,2,1
651,121,0,0,0,0,0,0.029141104294478526,0.0,0.01687116564417178,0.680327868852459,0,0
3344,697,0,0,12,4,2,0.035575485799701045,0.0,0.010164424514200299,0.38968481375358166,10,1
3180,558,0,0,0,0,0,0.03709525306507388,0.0,0.010059729644765796,0.44364937388193204,1,0
154,28,0,0,0,0,0,0.05806451612903226,0.0,0.05161290322580645,0.6896551724137931,0,0
719,116,1,0,0,0,0,0.14166666666666666,0.0,0.016666666666666666,0.8376068376068376,0,0
1868,304,2,0,1,2,0,0.1187800963081862,0.0,0.008025682182985553,0.6557377049180327,2,0
320,49,0,0,0,0,0,0.08411214953271028,0.0,0.0,0.78,0,0
1864,379,0,0,0,0,0,0.045576407506702415,0.0,0.0,0.5605263157894737,0,0
482,100,0,0,3,0,0,0.045548654244306416,0.0,0.031055900621118012,0.6732673267326733,1,1
1214,243,0,0,0,0,2,0.02551440329218107,0.0,0.00411522633744856,0.6147540983606558,0,1
48,11,0,0,0,0,0,0.08163265306122448,0.0,0.20408163265306123,0.8333333333333334,0,0
3447,862,0,0,0,0,0,0.07424593967517401,0.0,0.03654292343387471,0.2630359212050985,0,0
350,66,0,0,0,0,0,0.05128205128205128,0.0,0.02849002849002849,0.8507462686567164,0,0
281,63,0,0,0,0,0,0.09219858156028368,0.0,0.0851063829787234,0.53125,0,0
814,85,2,0,0,0,0,0.2441717791411043,0.0,0.03680981595092025,0.8372093023255814,0,0
467,135,0,0,0,4,1,0.16025641025641027,0.0,0.06196581196581197,0.4411764705882353,0,1
3118,601,0,0,0,0,0,0.041680025649246555,0.0,0.01635139467778134,0.4684385382059801,1,0
172,42,0,0,0,0,0,0.046242774566473986,0.0,0.0,0.9069767441860465,0,0
317,59,0,0,2,0,0,0.025157232704402517,0.0,0.0,0.75,0,1
406,89,0,0,1,0,0,0.05896805896805897,0.0,0.029484029484029485,0.6333333333333333,0,0
1262,249,0,0,0,0,0,0.06413301662707839,0.0,0.004750593824228029,0.616,0,0
1233,244,0,0,6,3,0,0.04213938411669368,0.0,0.004051863857374392,0.5918367346938775,0,1
1992,527,0,0,3,1,0,0.10687405920722529,0.0,0.06372303060712493,0.30303030303030304,0,0
298,68,0,0,0,0,0,0.03678929765886288,0.0,0.020066889632107024,0.8115942028985508,0,0
21033,4055,0,0,0,21,1,0.033184368165826754,0.0,0.019967671389179424,0.2559171597633136,20,0
170,14,1,0,0,0,0,0.15204678362573099,0.0,0.1695906432748538,0.9333333333333333,1,0
231,41,0,0,0,0,0,0.021551724137931036,0.0,0.008620689655172414,0.8095238095238095,0,0
203,45,0,0,0,0,0,0.05392156862745098,0.0,0.0196078431372549,0.8043478260869565,0,0
2096,394,0,0,1,0,0,0.0715307582260372,0.0,0.0009537434430138292,0.6126582278481013,0,1
555,106,0,0,0,0,0,0.019784172661870502,0.0,0.007194244604316547,0.6542056074766355,1,0
141,12,1,0,0,0,0,0.16901408450704225,0.0,0.20422535211267606,0.9230769230769231,1,0
633,135,0,0,0,0,0,0.050473186119873815,0.0,0.052050473186119876,0.6176470588235294,2,0
2443,439,0,0,0,0,0,0.02127659574468085,0.0,0.007774140752864157,0.42727272727272725,27,1
3587,654,0,0,0,0,0,0.0225752508361204,0.0,0.011705685618729096,0.4396946564885496,0,0
1118,161,1,0,6,1,0,0.06344950848972297,0.0,0.0017873100983020554,0.7407407407407407,0,1
1306,204,0,0,0,0,10,0.08033664881407804,0.0,0.11476664116296863,0.6780487804878049,1,0
1276,374,0,0,9,1,0,0.18089271730618636,0.0,0.03210649960845732,0.28,0,1
144,37,0,0,7,0,0,0.06896551724137931,0.0,0.006896551724137931,0.7105263157894737,0,1
1986,451,0,0,0,7,14,0.059386009058882736,0.0,0.13789632611977856,0.415929203539823,0,0
1267,277,0,0,3,2,0,0.07570977917981073,0.0,0.02050473186119874,0.460431654676259,0,1
369,53,0,0,0,0,0,0.10540540540540541,0.0,0.005405405405405406,0.9074074074074074,0,0
211,46,0,0,0,0,0,0.02830188679245283,0.0,0.0,0.851063829787234,0,1
648,146,0,0,5,5,0,0.05238828967642527,0.0,0.060092449922958396,0.5238095238095238,0,0
5,1,0,0,0,0,0,0.0,0.0,0.0,0.5,0,1
604,77,2,0,0,0,7,0.1305785123966942,0.0,0.03636363636363636,0.8205128205128205,0,0
401,67,1,0,0,0,0,0.08706467661691543,0.0,0.0,0.6470588235294118,0,0
41,9,0,0,1,0,0,0.023809523809523808,0.0,0.047619047619047616,0.9,0,1
115,19,0,0,0,0,0,0.017241379310344827,0.0,0.05172413793103448,0.85,1,0
3652,803,0,0,1,0,0,0.05666575417465097,0.0,0.00684369011771147,0.3619402985074627,0,0
640,137,0,0,3,5,0,0.060842433697347896,0.0,0.062402496099843996,0.644927536231884,1,1
230,22,0,0,0,0,0,0.0,0.0,0.0,0.9565217391304348,0,1
826,135,1,0,0,0,0,0.0592503022974607,0.0,0.006045949214026602,0.7941176470588235,2,0
68,16,0,0,0,0,0,0.11594202898550725,0.0,0.057971014492753624,0.7647058823529411,0,1
1920,324,1,0,0,0,0,0.05153565851119209,0.0,0.002082248828735034,0.6123076923076923,0,0
543,136,0,0,0,3,0,0.11213235294117647,0.0,0.06801470588235294,0.4233576642335766,0,0
