length,num_words,num_urls,suspicious_words,special_char_ratio,label
1996,696,0,2,0.1472208312468703,1
84,11,0,0,0.03529411764705882,1
2973,584,0,5,0.0410221923335575,1
710,145,0,0,0.04781997187060478,0
7257,1097,20,0,0.08900523560209424,0
2038,398,0,0,0.036292300147130946,1
302,46,0,0,0.013201320132013201,1
663,157,0,0,0.05421686746987952,1
9555,1903,0,0,0.04719547928003349,0
366,79,0,0,0.07629427792915532,0
1342,330,0,0,0.11392405063291139,0
3565,636,0,0,0.04739203589455973,0
214,38,0,0,0.004651162790697674,1
3102,792,0,0,0.10215920077344505,0
1248,234,0,0,0.0488390712570056,0
858,178,0,0,0.03608847497089639,1
4598,800,0,0,0.0350076103500761,0
754,158,0,0,0.054304635761589407,1
1449,455,0,0,0.23724137931034484,0
2381,487,0,2,0.023509655751469353,1
931,171,0,0,0.030042918454935622,0
148,28,0,0,0.10067114093959731,1
476,97,0,0,0.039832285115303984,0
103,22,0,0,0.04807692307692308,0
1018,301,0,0,0.1560353287536801,0
277,50,0,0,0.025179856115107913,0
2270,456,0,0,0.035667107001321,0
441,119,0,0,0.1244343891402715,0
281,63,0,0,0.09219858156028368,0
2014,309,4,0,0.07692307692307693,1
41,10,0,0,0.047619047619047616,0
315,72,0,0,0.0379746835443038,0
1460,259,0,0,0.04380561259411362,0
1570,302,0,0,0.022915340547422024,0
904,114,2,0,0.09171270718232044,1
474,101,0,1,0.05052631578947368,1
312,63,0,0,0.04792332268370607,1
2690,540,0,5,0.026384243775548124,1
146,28,0,0,0.027210884353741496,0
580,100,0,0,0.05335628227194492,0
703,147,0,0,0.03977272727272727,0
637,137,0,0,0.061128526645768025,1
2024,437,0,1,0.03654320987654321,1
1607,285,0,0,0.07276119402985075,1
484,87,0,0,0.0288659793814433,1
453,88,0,0,0.06167400881057269,1
961,203,0,0,0.057172557172557176,1
1089,234,0,0,0.03577981651376147,1
659,154,0,0,0.05606060606060606,1
1820,445,0,0,0.1070840197693575,0
1483,283,0,0,0.04986522911051213,1
126,32,0,0,0.07874015748031496,1
161,37,0,0,0.018518518518518517,0
870,144,0,0,0.024110218140068886,0
5,1,0,0,0.0,1
1404,218,0,0,0.08540925266903915,1
1997,316,1,0,0.06906906906906907,0
4513,674,0,0,0.08462560921577315,1
1503,341,0,0,0.03723404255319149,1
2503,480,0,0,0.038338658146964855,0
5331,1082,0,0,0.04801200300075019,0
2051,455,0,1,0.06286549707602339,1
1860,284,3,0,0.11606663084363246,0
925,243,0,0,0.11339092872570194,0
192,45,0,0,0.08290155440414508,1
5726,1215,0,0,0.057971014492753624,0
5,1,0,0,0.0,0
283,63,0,0,0.09154929577464789,0
1098,169,1,0,0.051865332120109194,1
5766,1479,0,0,0.1187792613143749,1
734,87,3,0,0.17687074829931973,0
294,77,0,0,0.07796610169491526,0
1748,325,0,0,0.04059462550028588,1
808,186,0,0,0.042027194066749075,0
5,1,0,0,0.0,1
1373,200,1,0,0.12081513828238719,0
1710,352,0,1,0.03915838690824079,1
1125,218,0,0,0.05950266429840142,0
101,5,1,0,0.22549019607843138,0
3127,640,0,16,0.0239769820971867,1
2193,510,0,0,0.11485870556061988,0
748,117,2,0,0.09612817089452604,0
161,32,0,0,0.043209876543209874,1
637,98,2,1,0.048589341692789965,1
5478,867,2,0,0.08705968242379997,1
2295,453,0,2,0.020470383275261322,1
92,19,0,0,0.07526881720430108,1
2379,430,0,0,0.01638655462184874,0
122,21,0,0,0.008130081300813009,0
1292,255,0,0,0.040989945862335654,1
3176,585,0,3,0.030846710733396284,0
4061,822,0,1,0.05563761693746923,0
4053,931,0,0,0.08214109521460286,0
1708,371,0,0,0.06143943826799298,0
5,1,0,0,0.0,0
2065,482,0,0,0.0803484995159729,0
1547,363,0,0,0.08204134366925064,1
2818,611,0,0,0.06669031571479248,0
196,46,0,0,0.08629441624365482,1
3464,717,0,0,0.06493506493506493,0
225,46,0,0,0.04424778761061947,0
227,56,0,0,0.043859649122807015,0
811,102,2,0,0.2019704433497537,0
1382,374,0,0,0.10556760665220535,0
1951,260,3,0,0.13780737704918034,0
1930,369,0,0,0.025375453133091662,0
944,200,0,0,0.01904761904761905,0
4956,1124,0,0,0.056889247528747224,0
1063,179,0,0,0.06578947368421052,1
3541,662,0,0,0.02710333145115754,0
72,15,0,0,0.0273972602739726,0
293,69,0,0,0.04421768707482993,1
6175,1278,0,4,0.026230569948186528,0
336,72,0,0,0.032640949554896145,1
1629,324,0,0,0.03496932515337423,1
1631,188,0,1,0.08823529411764706,1
1071,220,0,0,0.041044776119402986,1
320,63,0,0,0.03115264797507788,1
476,76,0,1,0.06918238993710692,1
14509,3318,0,2,0.05341144038594073,1
344,70,0,0,0.043478260869565216,1
1820,340,0,0,0.033498077979132346,1
262,49,0,0,0.019011406844106463,1
1626,344,0,0,0.04671173939766441,0
1899,471,0,0,0.1163157894736842,0
712,130,0,0,0.015427769985974754,0
967,211,0,0,0.025826446280991736,1
516,105,0,0,0.0425531914893617,0
723,142,0,0,0.04419889502762431,1
1360,252,0,0,0.030124908155767818,0
587,115,0,0,0.06462585034013606,0
938,202,0,0,0.05005324813631523,1
843,128,0,0,0.06753554502369669,1
277,78,0,0,0.1474820143884892,0
1369,273,0,0,0.06350364963503649,1
494,90,0,0,0.024242424242424242,1
7232,1245,0,2,0.026959767731231855,0
88,22,0,0,0.07865168539325842,0
788,204,0,0,0.11660329531051965,1
578,118,0,0,0.024179620034542316,0
40,10,0,0,0.04878048780487805,1
758,132,1,0,0.08432147562582346,0
748,101,3,0,0.11615487316421896,1
817,138,2,0,0.10513447432762836,0
1023,203,0,1,0.0341796875,1
4597,1236,0,1,0.11026533275337103,0
452,106,0,1,0.0640176600441501,1
624,122,0,0,0.0416,1
1144,276,0,0,0.08646288209606987,1
1584,315,0,0,0.0056782334384858045,1
953,211,0,0,0.07232704402515723,1
1560,461,0,0,0.16655989750160155,0
615,140,0,0,0.056818181818181816,0
266,63,0,0,0.0599250936329588,0
2217,308,3,0,0.09918845807033363,1
335,68,0,0,0.047619047619047616,0
871,115,0,0,0.15022935779816513,1
359,72,0,0,0.027777777777777776,0
462,37,3,0,0.3693304535637149,0
1435,251,0,0,0.09818941504178273,0
3000,468,1,9,0.0319893368877041,1
9496,1468,6,0,0.07160155838685901,0
1949,198,2,0,0.29025641025641025,0
234,62,0,0,0.059574468085106386,0
1442,241,0,0,0.02702702702702703,0
5,1,0,0,0.0,1
7803,1320,1,1,0.0313941568426448,0
939,202,0,0,0.05,1
2017,386,0,0,0.05797819623389495,0
711,187,0,0,0.11938202247191011,0
656,134,0,0,0.0700152207001522,0
2303,508,0,0,0.10546875,0
8959,1368,7,0,0.078125,0
567,166,0,0,0.13732394366197184,0
1150,133,8,0,0.13032145960034752,0
524,161,0,0,0.16380952380952382,0
319,69,0,1,0.06875,1
948,167,0,6,0.02845100105374078,1
1337,268,0,3,0.0343796711509716,1
2346,446,0,12,0.024712398806987643,1
599,135,0,0,0.06666666666666667,1
3612,702,0,2,0.05590921671740935,0
1063,220,0,0,0.019736842105263157,1
192,40,0,0,0.05181347150259067,0
5,1,0,0,0.0,1
660,144,0,0,0.06202723146747353,1
16041,3639,0,1,0.050118439097369405,1
3644,702,0,10,0.022770919067215362,1
6830,859,0,0,0.002488654662567706,1
1680,406,0,0,0.08209399167162404,1
2243,387,0,0,0.0855614973262032,0
551,77,3,0,0.11594202898550725,0
905,169,0,0,0.019867549668874173,0
374,93,0,0,0.06933333333333333,1
435,32,3,0,0.38073394495412843,0
2313,480,0,0,0.04364736387208297,1
450,68,0,0,0.028824833702882482,1
134,26,0,0,0.05925925925925926,0
2961,552,0,0,0.01688048615800135,0
15547,3050,0,0,0.04109853357344996,0
5,1,0,0,0.0,1
4125,726,0,0,0.07028599127484246,0
461,94,0,0,0.023809523809523808,0
1039,232,0,0,0.03076923076923077,1
5,1,0,0,0.0,1
221,45,0,0,0.04054054054054054,1
550,75,1,0,0.09800362976406533,0
2393,386,0,0,0.05973266499582289,0
323,47,0,0,0.012345679012345678,1
255,28,1,0,0.11328125,0
424,83,0,0,0.03529411764705882,0
1235,304,0,0,0.09546925566343042,0
6292,1098,0,0,0.033847131733672334,0
532,83,1,0,0.08818011257035648,0
935,202,0,0,0.050213675213675216,1
2043,503,0,0,0.09148727984344422,0
521,100,0,0,0.02681992337164751,1
144,34,0,0,0.05517241379310345,0
318,72,0,0,0.050156739811912224,1
166,31,0,0,0.029940119760479042,0
5,1,0,0,0.0,0
1794,368,0,0,0.03231197771587744,0
8860,1577,0,1,0.029342060715494864,1
770,121,0,0,0.011673151750972763,1
1235,265,0,0,0.04854368932038835,0
171,14,1,1,0.1569767441860465,0
963,132,0,0,0.06016597510373444,1
331,74,0,0,0.045180722891566265,1
749,202,0,0,0.16,1
478,96,0,0,0.03966597077244259,0
297,43,1,0,0.1040268456375839,0
2025,415,0,1,0.0562685093780849,0
596,137,0,0,0.03015075376884422,1
1791,227,0,1,0.005580357142857143,1
852,102,4,0,0.09026963657678781,0
1160,206,0,0,0.03359173126614987,0
986,156,0,0,0.06484295845997974,0
1071,147,1,0,0.06716417910447761,0
1483,306,0,0,0.07075471698113207,0
1057,208,0,0,0.07372400756143667,1
728,98,3,0,0.13305898491083676,1
2189,410,0,1,0.03287671232876712,0
1673,389,0,1,0.08960573476702509,0
718,136,0,0,0.04450625869262865,0
369,44,0,0,0.0945945945945946,1
618,91,0,0,0.25363489499192243,1
1574,272,1,0,0.11619047619047619,0
728,106,0,0,0.015089163237311385,1
1072,175,2,1,0.10717614165890028,0
1769,195,2,0,0.21807909604519773,0
1666,372,0,0,0.057588482303539294,1
1746,241,4,0,0.20263308528906698,0
1335,217,1,0,0.06961077844311377,0
752,75,7,0,0.14741035856573706,1
938,202,0,0,0.05005324813631523,1
1333,292,0,0,0.0472263868065967,1
203,41,0,0,0.024509803921568627,1
1684,314,0,0,0.02314540059347181,0
17420,4386,0,5,0.0993054359680845,1
1241,239,0,0,0.01932367149758454,1
68,14,0,0,0.15942028985507245,1
192,49,0,0,0.04145077720207254,1
610,126,0,0,0.03927986906710311,0
1120,287,0,0,0.09991079393398751,1
1003,152,1,0,0.15836653386454183,0
1572,331,0,0,0.052129688493324854,1
587,100,0,0,0.0391156462585034,1
237,46,0,0,0.029411764705882353,0
1613,225,3,1,0.16728624535315986,0
598,97,2,0,0.12186978297161936,0
1659,282,0,0,0.027710843373493974,0
2374,420,2,0,0.07663157894736843,0
8070,1573,0,1,0.024780076818238135,0
1094,285,0,0,0.11598173515981736,0
435,100,0,0,0.09174311926605505,0
654,129,0,0,0.030534351145038167,0
2393,410,0,0,0.06307435254803676,0
2736,677,0,0,0.0906101571063208,0
3499,591,1,0,0.13857142857142857,0
726,115,0,0,0.0453920220082531,1
4215,785,0,0,0.03842504743833017,0
326,47,1,0,0.08868501529051988,0
539,79,2,1,0.08148148148148149,1
4005,383,0,2,0.06290564153769346,1
229,53,0,0,0.06086956521739131,1
529,131,0,1,0.05660377358490566,1
2185,435,0,0,0.02241537053979872,0
1666,311,0,0,0.03839232153569286,0
416,73,0,0,0.014388489208633094,0
366,72,0,0,0.01907356948228883,0
394,70,0,1,0.020253164556962026,0
1557,248,2,0,0.12002567394094994,0
81,22,0,0,0.08536585365853659,0
7499,1833,0,1,0.10266666666666667,0
457,80,0,0,0.019650655021834062,1
1165,235,0,0,0.03430531732418525,0
204,38,0,0,0.07804878048780488,0
732,79,1,0,0.25102319236016374,0
12784,2016,7,0,0.07907704341024638,0
1196,167,0,0,0.05012531328320802,1
3069,640,0,0,0.057980456026058634,0
3382,568,1,7,0.02926396689328998,1
3246,528,0,0,0.1031721589159224,0
1420,215,2,1,0.10133708655876143,0
1527,180,3,0,0.21596858638743455,0
2074,303,0,0,0.1272289156626506,1
1061,260,0,0,0.11393596986817325,1
1779,306,0,0,0.03202247191011236,0
5988,923,2,8,0.10970111871764902,0
1000,165,1,0,0.10989010989010989,0
2540,536,0,0,0.04132231404958678,1
2371,519,0,0,0.08431703204047218,0
891,120,2,0,0.052690582959641255,1
5,1,0,0,0.0,1
53611,10961,0,23,0.04010296202342759,0
746,100,2,0,0.10977242302543508,0
1107,147,5,0,0.1976534296028881,0
815,166,0,0,0.049019607843137254,0
121,26,0,0,0.040983606557377046,0
773,170,0,0,0.03359173126614987,1
7192,1453,0,4,0.031141387460030586,1
889,167,0,0,0.056179775280898875,0
874,196,0,0,0.04,0
12321,2626,0,0,0.07344586917708164,1
179,42,0,0,0.1111111111111111,0
255,45,0,0,0.02734375,1
2382,672,0,0,0.02140159462861939,1
6749,1187,0,0,0.03214814814814815,1
2867,514,0,0,0.03905160390516039,0
15549,2857,0,0,0.02572347266881029,0
3929,499,2,0,0.09720101781170483,1
1434,304,0,1,0.0529616724738676,0
464,88,0,0,0.03870967741935484,1
623,116,0,0,0.01282051282051282,1
2110,366,0,0,0.031264803410705824,0
331,74,0,0,0.045180722891566265,1
6857,1287,0,1,0.030766987459900846,0
545,119,0,0,0.04212454212454213,1
9515,1541,6,0,0.08259773013871374,0
630,114,0,0,0.030110935023771792,0
1317,183,2,0,0.1418816388467375,1
18928,2964,5,11,0.05721379893285435,0
785,96,1,0,0.21119592875318066,0
487,110,0,1,0.03483606557377049,1
3198,569,0,0,0.04126289465457956,0
17886,2772,5,0,0.04237714541286968,0
2949,502,0,0,0.04305084745762712,0
1026,127,2,0,0.1762414800389484,1
310,42,1,0,0.10289389067524116,0
689,162,0,1,0.04492753623188406,0
515,157,0,0,0.18992248062015504,1
2462,455,0,0,0.04344295574502639,1
2175,336,2,3,0.12913602941176472,0
305,60,0,0,0.032679738562091505,0
115,20,0,0,0.017241379310344827,0
1382,244,0,0,0.035430224150397684,0
1399,195,4,0,0.15857142857142856,0
884,162,0,0,0.022598870056497175,1
576,70,2,0,0.24956672443674177,0
5,1,0,0,0.0,0
1622,368,0,0,0.0529882932840419,0
2196,380,0,0,0.010468821119708694,0
1509,373,0,0,0.09403973509933775,0
140,31,0,0,0.04964539007092199,1
2694,423,2,0,0.0712430426716141,0
302,63,0,0,0.026402640264026403,1
85,22,0,0,0.08139534883720931,0
6962,1296,0,2,0.0320264253913543,1
122,40,0,0,0.21951219512195122,0
3538,675,0,0,0.02373551850805312,1
427,70,0,0,0.06074766355140187,0
4535,893,0,1,0.08289241622574955,0
5237,904,0,0,0.04333715158457427,0
521,100,0,0,0.02681992337164751,1
314,49,0,0,0.01904761904761905,1
351,58,0,0,0.022727272727272728,0
2234,443,0,0,0.0348993288590604,0
505,85,0,0,0.023715415019762844,1
343,72,0,0,0.046511627906976744,1
5103,521,2,0,0.12793887147335423,1
605,70,1,0,0.18316831683168316,0
1693,297,0,11,0.021251475796930343,1
411,88,0,0,0.06310679611650485,0
2462,426,0,0,0.08444985789687373,0
464,93,0,0,0.04946236559139785,0
83,20,0,0,0.08333333333333333,1
734,202,0,0,0.1619047619047619,1
11580,2077,0,4,0.027890510318625335,1
406,90,0,0,0.05405405405405406,1
279,59,0,0,0.04285714285714286,1
1164,209,1,0,0.05836909871244635,0
1242,274,0,0,0.0418342719227675,1
120761,23343,0,65,0.032402576969576526,0
1943,355,0,7,0.05092592592592592,0
2934,629,0,0,0.06439522998296422,0
921,257,0,0,0.12147505422993492,0
709,179,0,2,0.10985915492957747,0
5,1,0,0,0.0,0
4572,1244,0,0,0.10955609009403018,0
5,1,0,0,0.0,1
281,63,0,0,0.09219858156028368,0
868,176,0,0,0.026467203682393557,0
785,166,0,0,0.04198473282442748,0
269,58,0,0,0.04814814814814815,0
846,176,0,0,0.043683589138134596,1
445,108,0,0,0.07174887892376682,1
5,1,0,0,0.0,1
1059,169,2,0,0.16981132075471697,0
863,143,1,0,0.0775462962962963,0
6409,1066,0,0,0.04274570982839314,0
620,126,0,0,0.0322061191626409,1
1094,133,0,0,0.053881278538812784,1
477,92,0,0,0.02510460251046025,0
1011,214,0,0,0.04841897233201581,0
4100,478,2,0,0.2531089978054133,0
810,200,0,0,0.07398273736128237,1
204,43,0,0,0.04878048780487805,1
96,5,1,0,0.23711340206185566,0
534,132,0,0,0.06542056074766354,0
5,1,0,0,0.0,1
336,31,2,0,0.142433234421365,0
405,94,0,0,0.06896551724137931,1
2075,432,0,0,0.10067437379576108,1
68,16,0,0,0.057971014492753624,1
299,65,0,0,0.04,1
461,94,0,0,0.03463203463203463,1
1427,225,2,0,0.12184873949579832,0
1350,283,0,0,0.050333086602516654,0
83,22,0,0,0.08333333333333333,0
1229,208,1,0,0.091869918699187,0
5,1,0,0,0.0,0
1213,256,0,0,0.03542009884678748,0
307,54,0,0,0.022727272727272728,1
306,39,1,0,0.10097719869706841,0
398,110,0,0,0.15037593984962405,1
1776,272,2,0,0.2301631963984243,1
3155,641,0,0,0.043092522179974654,1
4349,740,1,0,0.07862068965517241,0
1792,313,0,0,0.04127161182375906,1
2872,523,1,2,0.03967977723633832,1
594,88,3,0,0.11764705882352941,0
285,36,1,0,0.11188811188811189,0
410,89,0,0,0.0705596107055961,1
636,72,2,0,0.25117739403453687,0
790,147,0,0,0.03413400758533502,0
19422,3496,0,1,0.02893476805848736,1
3512,661,0,1,0.04611443210930828,0
2400,520,0,0,0.0982923781757601,0
375,45,0,0,0.005319148936170213,1
504,107,0,0,0.07326732673267326,0
988,202,0,0,0.03538928210313448,0
95,24,0,0,0.07291666666666667,0
565,126,0,0,0.05653710247349823,0
431,91,0,0,0.032407407407407406,1
3368,445,3,0,0.09320273078064707,0
870,205,0,0,0.0677382319173364,0
592,93,2,0,0.12141652613827993,0
2884,395,6,0,0.1119584055459272,0
5478,867,2,0,0.08705968242379997,1
671,169,0,0,0.11458333333333333,0
1489,365,0,0,0.10335570469798658,0
4111,734,0,0,0.02213035019455253,0
485,117,0,0,0.07613168724279835,0
796,163,0,0,0.043914680050188205,1
3003,617,0,0,0.06657789613848203,0
1791,322,0,0,0.04296875,0
344,39,1,0,0.07246376811594203,0
1206,167,2,0,0.15244407622203812,1
1428,289,0,1,0.04058782365290413,0
1828,365,0,0,0.057408419901585565,0
782,148,0,0,0.02554278416347382,0
4876,920,0,4,0.026860775066639326,1
5,1,0,0,0.0,1
1069,176,0,0,0.03177570093457944,1
1096,167,0,0,0.07292616226071102,0
2131,321,0,1,0.14446529080675422,1
2936,817,0,0,0.10691181477698332,0
4835,922,0,0,0.05293631100082713,0
13909,2519,0,2,0.03249460819554278,1
698,145,0,0,0.024320457796852647,0
2066,370,0,1,0.02080309627479439,1
2708,571,0,0,0.0812107788851975,0
1074,174,0,0,0.023255813953488372,0
2069,387,0,0,0.04057971014492753,0
6604,1157,0,0,0.02558667676003028,1
1311,351,0,0,0.10365853658536585,0
1974,368,0,0,0.030379746835443037,1
2867,527,0,0,0.034518828451882845,0
1401,216,2,4,0.14693295292439373,0
549,62,4,0,0.12545454545454546,0
2762,539,0,3,0.03510676800579081,1
718,139,0,0,0.022253129346314324,0
2885,533,1,0,0.07553707553707553,0
1031,233,0,1,0.031007751937984496,0
873,200,0,0,0.08237986270022883,1
5,1,0,0,0.0,0
921,114,2,0,0.23752711496746204,0
428,94,0,0,0.027972027972027972,1
468,81,0,0,0.019189765458422176,1
191,17,1,0,0.15625,0
3527,751,0,0,0.0496031746031746,0
944,183,0,0,0.050793650793650794,1
1026,203,0,2,0.02629016553067186,0
2968,556,0,5,0.02222970697204446,0
915,236,0,0,0.10262008733624454,0
428,94,0,0,0.027972027972027972,1
1100,237,0,0,0.04087193460490463,1
486,109,0,0,0.053388090349075976,0
2846,580,0,0,0.060765718299964876,0
2959,496,1,2,0.052702702702702706,1
213,48,0,0,0.07009345794392523,1
728,152,0,0,0.0411522633744856,1
1073,273,0,0,0.09031657355679702,1
443,78,0,0,0.06981981981981981,0
10022,2042,0,0,0.06415244936645714,0
557,102,0,0,0.06451612903225806,0
8914,1578,0,2,0.022097588334268087,1
630,116,0,0,0.05229793977812995,0
671,128,0,0,0.04017857142857143,0
1053,223,0,0,0.03510436432637571,0
331,74,0,0,0.045180722891566265,1
5,1,0,0,0.0,1
1353,120,3,0,0.24519940915805022,0
1532,317,0,0,0.07175472928897586,0
481,67,1,0,0.18464730290456433,0
867,150,1,0,0.14285714285714285,0
1833,293,1,0,0.03707742639040349,0
639,137,0,0,0.0609375,1
1277,310,0,0,0.0837245696400626,0
678,114,0,0,0.07363770250368189,1
311,70,0,0,0.04807692307692308,1
630,64,1,0,0.16323296354992076,0
332,66,0,0,0.03903903903903904,0
464,117,0,0,0.07741935483870968,1
588,122,0,0,0.04923599320882852,0
157,29,0,0,0.0189873417721519,0
1162,129,2,0,0.16938950988822013,0
893,111,0,0,0.06152125279642058,1
586,120,0,0,0.03747870528109029,0
1999,311,5,0,0.081,0
3185,420,4,1,0.113308223477715,1
264,55,0,0,0.04150943396226415,1
882,151,1,0,0.12344280860702152,0
5,1,0,0,0.0,0
1931,309,2,0,0.07039337474120083,0
641,96,1,0,0.08099688473520249,1
5,1,0,0,0.0,0
935,183,0,16,0.022435897435897436,1
1619,373,0,0,0.06666666666666667,0
634,107,0,0,0.07401574803149606,0
1584,263,0,0,0.09022082018927445,0
182,35,0,0,0.0273224043715847,0
632,77,1,0,0.1500789889415482,0
587,100,0,0,0.0391156462585034,1
266,53,0,0,0.052434456928838954,1
273,41,1,0,0.12408759124087591,0
477,83,0,0,0.02092050209205021,1
5,1,0,0,0.0,1
5,1,0,0,0.0,0
12070,1871,7,1,0.08077209841769531,0
305,61,0,0,0.02287581699346405,0
744,107,2,0,0.10335570469798658,1
1980,705,0,2,0.15295305401312467,1
1154,213,0,0,0.0683982683982684,0
512,89,0,0,0.017543859649122806,1
3898,542,1,0,0.0489869197230059,1
7472,1306,0,0,0.03265087648869262,0
2668,398,0,0,0.05620082427875609,0
1149,164,1,0,0.14173913043478262,1
141,29,0,0,0.04225352112676056,1
413,87,0,0,0.043478260869565216,0
3355,650,0,2,0.015196662693682956,1
1016,205,0,0,0.05309734513274336,1
605,96,1,0,0.10396039603960396,0
406,62,0,0,0.029484029484029485,1
6402,1253,0,1,0.03435889426831173,0
445,88,0,0,0.02242152466367713,0
784,126,1,0,0.16305732484076432,0
250,40,0,0,0.0199203187250996,0
533,74,0,0,0.06928838951310862,1
1577,338,0,2,0.052598225602027884,1
154,28,0,0,0.05806451612903226,0
2792,606,0,0,0.05012531328320802,0
1226,240,0,0,0.037489812550937245,1
907,195,0,0,0.06387665198237885,1
1590,342,0,0,0.05593966059082338,0
2376,531,0,0,0.06983592763988221,0
443,67,1,0,0.09009009009009009,0
641,137,0,0,0.06074766355140187,1
6813,1326,0,0,0.03360727913120047,0
874,170,0,0,0.025142857142857144,0
5143,502,25,0,0.13549766718506998,0
421,91,0,0,0.06398104265402843,1
292,78,0,0,0.06484641638225255,0
1404,289,0,0,0.06832740213523132,0
921,121,2,0,0.19739696312364424,0
280,23,3,0,0.28113879003558717,0
890,237,0,0,0.11784511784511785,1
1223,262,0,0,0.04820261437908497,0
2897,546,2,0,0.12008281573498965,0
5,1,0,0,0.0,0
87920,12325,217,6,0.0932086759704735,0
878,120,0,0,0.011376564277588168,1
1759,270,2,0,0.2318181818181818,1
5,1,0,0,0.0,1
3219,587,0,1,0.041304347826086954,0
559,86,0,0,0.08214285714285714,1
281,63,0,0,0.09219858156028368,0
1235,212,1,0,0.05663430420711974,0
7243,1395,0,2,0.031336278299282164,0
775,124,2,0,0.11597938144329897,0
2543,458,0,4,0.020833333333333332,0
900,140,2,0,0.19422863485016648,0
5526,1000,0,0,0.04324226524335082,0
5,1,0,0,0.0,1
617,136,0,0,0.05825242718446602,0
1657,367,0,0,0.07297949336550061,0
3917,708,2,0,0.13552833078101073,0
37,8,0,0,0.05263157894736842,0
1001,190,0,0,0.04091816367265469,0
217,21,1,0,0.3211009174311927,0
2436,396,0,0,0.037340993024210095,0
2812,503,0,0,0.03554923569143263,0
2785,564,0,0,0.04271356783919598,0
5,1,0,0,0.0,1
3898,542,1,0,0.0489869197230059,1
566,92,1,0,0.08641975308641975,0
1978,567,0,0,0.07781707933299646,1
7223,1259,0,0,0.026993355481727575,1
541,136,0,0,0.11254612546125461,0
1158,260,0,0,0.061259706643658325,0
6378,1223,0,0,0.04844019438783508,0
1342,243,1,0,0.058823529411764705,0
1103,156,2,0,0.14402173913043478,0
93,22,0,0,0.031914893617021274,0
2290,503,0,0,0.046268005237887384,1
294,61,0,0,0.030508474576271188,1
1271,188,3,0,0.19103773584905662,0
797,175,0,0,0.05639097744360902,1
139,27,0,0,0.02857142857142857,0
6093,1059,0,0,0.024122087298982606,0
1582,308,0,0,0.03916614024005054,0
1680,220,4,0,0.06365258774538965,0
5,1,0,0,0.0,1
983,95,2,0,0.17784552845528456,1
490,43,2,0,0.3014256619144603,0
2652,476,0,0,0.025631360723709008,0
591,125,0,0,0.02195945945945946,0
308,48,1,0,0.08090614886731391,0
184,33,0,0,0.016216216216216217,0
1034,139,2,1,0.05893719806763285,1
331,74,0,0,0.045180722891566265,1
8303,2191,0,3,0.1268063583815029,1
938,202,0,0,0.05005324813631523,1
232,39,0,1,0.012875536480686695,1
1239,210,0,0,0.025,0
9442,2315,0,0,0.0868368103356984,0
3350,688,0,0,0.03401969561324977,0
5,1,0,0,0.0,0
923,158,0,0,0.02922077922077922,0
146,6,2,0,0.25170068027210885,0
717,116,1,0,0.06267409470752089,0
268,40,0,0,0.01486988847583643,1
1067,158,2,0,0.06928838951310862,0
1722,222,0,0,0.07312826465467208,1
2496,443,0,1,0.024028834601521828,1
192,40,0,0,0.05181347150259067,0
1154,243,0,0,0.06406926406926407,1
2702,531,0,0,0.02737698853126156,0
1376,254,0,0,0.06027596223674655,0
1691,256,5,0,0.18085106382978725,0
665,304,0,0,0.028528528528528527,1
540,65,1,0,0.19408502772643252,0
181,40,0,0,0.07142857142857142,1
1025,162,2,1,0.05458089668615984,1
3136,600,0,0,0.04909148868345553,1
639,110,0,0,0.0671875,0
816,118,2,1,0.1456548347613219,0
465,78,0,0,0.05150214592274678,1
901,144,2,0,0.10532150776053215,0
1,0,0,0,0.5,1
997,157,1,0,0.06613226452905811,0
532,103,0,0,0.03564727954971857,1
5,1,0,0,0.0,0
2425,489,0,0,0.04410552349546579,0
2144,408,0,3,0.03682983682983683,1
283,63,0,0,0.09154929577464789,0
2956,582,0,7,0.02434900236726412,1
69,13,0,0,0.04285714285714286,1
933,185,0,0,0.017130620985010708,0
4257,729,0,0,0.06106153123532175,1
452,80,0,0,0.019867549668874173,1
260,54,0,0,0.03065134099616858,1
3935,797,0,0,0.05157520325203252,0
2275,499,0,2,0.029437609841827767,1
3164,615,0,0,0.0372827804107425,1
1786,317,0,0,0.04141018466703973,1
1143,293,0,0,0.11276223776223776,0
1513,228,2,0,0.17107001321003962,0
1340,273,0,0,0.06711409395973154,0
2088,348,1,0,0.05169937769267592,0
524,108,0,0,0.0419047619047619,0
485,36,3,0,0.3395061728395062,1
546,152,0,0,0.13893967093235832,0
607,95,0,0,0.125,0
279,63,0,0,0.09285714285714286,0
1207,306,0,1,0.08526490066225166,0
1458,254,1,0,0.09389993145990404,0
976,127,1,0,0.14534288638689866,0
306,87,0,0,0.1563517915309446,1
478,101,0,0,0.07933194154488518,1
507,88,0,0,0.011811023622047244,1
1249,230,0,2,0.0288,1
999,215,0,0,0.042,0
2761,594,0,0,0.07168718320057929,0
594,85,1,0,0.15798319327731092,0
340,72,0,0,0.02346041055718475,0
2701,479,0,0,0.04145077720207254,0
174,44,0,0,0.08571428571428572,0
585,93,1,0,0.08532423208191127,0
355,73,0,2,0.014044943820224719,0
403,75,0,0,0.03712871287128713,0
2724,472,0,0,0.026788990825688072,0
4570,878,0,12,0.021439509954058193,1
17946,2595,0,0,0.1125536301331699,1
160,38,0,0,0.062111801242236024,0
